Profundidade [m]	Densidade Aparente Seca [g/cm³]
6407.1728	2.4659429999999998
6407.3252	2.481328
6407.4776	2.461176
6407.63	2.444646
6407.7824	2.436022
6407.9348	2.420009
6408.0872	2.42124
6408.2396	2.423553
6408.392	2.418242
6408.5444	2.403185
6408.6968	2.3887899999999997
6408.8492	2.4076380000000004
6409.0016	2.4202150000000002
6409.154	2.426386
6409.3064	2.435848
6409.4588	2.460597
6409.6112	2.478288
6409.7636	2.515175
6409.916	2.5241569999999998
6410.0684	2.5312140000000003
6410.2208	2.543144
6410.3732	2.546692
6410.5256	2.533742
6410.678	2.527524
6410.8304	2.5360620000000003
6410.9828	2.540273
6411.1352	2.542286
6411.2876	2.533181
6411.44	2.5256309999999997
6411.5924	2.525769
6411.7448	2.5272639999999997
6411.8972	2.52358
6412.0496	2.504031
6412.202	2.4858510000000003
6412.3544	2.4712330000000002
6412.5068	2.4646950000000003
6412.6592	2.471507
6412.8116	2.464316
6412.964	2.454071
6413.1164	2.452134
6413.2688	2.4464620000000004
6413.4212	2.448299
6413.5736	2.460165
6413.726	2.468972
6413.8784	2.4559379999999997
6414.0308	2.445897
6414.1832	2.4497150000000003
6414.3356	2.443283
6414.488	2.4134
6414.6404	2.4049169999999997
6414.7928	2.415132
6414.9452	2.433754
6415.0976	2.442634
6415.25	2.4447639999999997
6415.4024	2.446508
6415.5548	2.516356
6415.7072	2.553158
6415.8596	2.559394
6416.012	2.577767
6416.1644	2.629591
6416.3168	2.648047
6416.4692	2.621339
6416.6216	2.5553500000000002
6416.774	2.4736
6416.9264	2.447155
6417.0788	2.4666029999999997
6417.2312	2.476896
6417.3836	2.492563
6417.536	2.5035309999999997
6417.6884	2.4948550000000003
6417.8408	2.4769479999999997
6417.9932	2.4786400000000004
6418.1456	2.4857780000000003
6418.298	2.490665
6418.4504	2.497279
6418.6028	2.520015
6418.7552	2.5719909999999997
6418.9076	2.572463
6419.06	2.549359
6419.2124	2.541718
6419.3648	2.546002
6419.5172	2.5571840000000003
6419.6696	2.555429
6419.822	2.539959
6419.9744	2.512353
6420.1268	2.495817
6420.2792	2.487688
6420.4316	2.467293
6420.584	2.454003
6420.7364	2.453861
6420.8888	2.456322
6421.0412	2.463347
6421.1936	2.472833
6421.346	2.469792
6421.4984	2.470199
6421.6508	2.442632
6421.8032	2.443487
6421.9556	2.4632270000000003
6422.108	2.4852659999999998
6422.2604	2.4756869999999997
6422.4128	2.480301
6422.5652	2.50943
6422.7176	2.534157
6422.87	2.532588
6423.0224	2.530851
6423.1748	2.5249989999999998
6423.3272	2.520476
6423.4796	2.515319
6423.632	2.5154319999999997
6423.7844	2.5115250000000002
6423.9368	2.5076169999999998
6424.0892	2.5048169999999996
6424.2416	2.510814
6424.394	2.497852
6424.5464	2.481732
6424.6988	2.4924760000000004
6424.8512	2.53315
6425.0036	2.554558
6425.156	2.562664
6425.3084	2.549427
6425.4608	2.518751
6425.6132	2.4907600000000003
6425.7656	2.4672780000000003
6425.918	2.4567810000000003
6426.0704	2.467393
6426.2228	2.476543
6426.3752	2.494211
6426.5276	2.511201
6426.68	2.536756
6426.8324	2.536548
6426.9848	2.510579
6427.1372	2.493115
6427.2896	2.485849
6427.442	2.487317
6427.5944	2.487753
6427.7468	2.480129
6427.8992	2.475743
6428.0516	2.465007
6428.204	2.44965
6428.3564	2.425107
6428.5088	2.420626
6428.6612	2.43714
6428.8136	2.442173
6428.966	2.4450580000000004
6429.1184	2.4455039999999997
6429.2708	2.4561450000000002
6429.4232	2.449727
6429.5756	2.464973
6429.728	2.491527
6429.8804	2.504053
6430.0328	2.48892
6430.1852	2.452652
6430.3376	2.424977
6430.49	2.405886
6430.6424	2.4191149999999997
6430.7948	2.4515450000000003
6430.9472	2.511981
6431.0996	2.5460200000000004
6431.252	2.575513
6431.4044	2.5541020000000003
6431.5568	2.485401
6431.7092	2.460729
6431.8616	2.456465
6432.014	2.448931
6432.1664	2.438625
6432.3188	2.448362
6432.4712	2.475932
6432.6236	2.506842
6432.776	2.518113
6432.9284	2.507186
6433.0808	2.475066
6433.2332	2.4627160000000003
6433.3856	2.483184
6433.538	2.504383
6433.6904	2.519853
6433.8428	2.5375199999999998
6433.9952	2.530223
6434.1476	2.492152
6434.3	2.472283
6434.4524	2.462977
6434.6048	2.4640929999999996
6434.7572	2.472953
6434.9096	2.4797119999999997
6435.062	2.475756
6435.2144	2.470881
6435.3668	2.459972
6435.5192	2.446488
6435.6716	2.426211
6435.824	2.4080209999999997
6435.9764	2.390842
6436.1288	2.380209
6436.2812	2.375319
6436.4336	2.3995629999999997
6436.586	2.423101
6436.7384	2.4277640000000003
6436.8908	2.426455
6437.0432	2.429065
6437.1956	2.4248960000000004
6437.348	2.420896
6437.5004	2.419978
6437.6528	2.4036720000000003
6437.8052	2.403772
6437.9576	2.41564
6438.11	2.437929
6438.2624	2.4746240000000004
6438.4148	2.489915
6438.5672	2.496931
6438.7196	2.47816
6438.872	2.462899
6439.0244	2.470278
6439.1768	2.4819229999999997
6439.3292	2.503386
6439.4816	2.541084
6439.634	2.537977
6439.7864	2.558275
6439.9388	2.587209
6440.0912	2.6021360000000002
6440.2436	2.5810850000000003
6440.396	2.573216
6440.5484	2.597216
6440.7008	2.597638
6440.8532	2.595392
6441.0056	2.576745
6441.158	2.5464089999999997
6441.3104	2.5364929999999997
6441.4628	2.5776619999999997
6441.6152	2.5995420000000005
6441.7676	2.60821
6441.92	2.5990729999999997
6442.0724	2.566131
6442.2248	2.546306
6442.3772	2.532505
6442.5296	2.514201
6442.682	2.486416
6442.8344	2.485127
6442.9868	2.506195
6443.1392	2.509061
6443.2916	2.4937460000000002
6443.444	2.4867280000000003
6443.5964	2.5138659999999997
6443.7488	2.530709
6443.9012	2.5221180000000003
6444.0536	2.4924760000000004
6444.206	2.498287
6444.3584	2.52233
6444.5108	2.544182
6444.6632	2.537648
6444.8156	2.505381
6444.968	2.4657009999999997
6445.1204	2.449639
6445.2728	2.464289
6445.4252	2.472038
6445.5776	2.453298
6445.73	2.435352
6445.8824	2.439658
6446.0348	2.4534
6446.1872	2.479759
6446.3396	2.479101
6446.492	2.475918
6446.6444	2.469465
6446.7968	2.462721
6446.9492	2.467851
6447.1016	2.496777
6447.254	2.550105
6447.4064	2.562229
6447.5588	2.577226
6447.7112	2.589398
6447.8636	2.602813
6448.016	2.6072379999999997
6448.1684	2.593131
6448.3208	2.562266
6448.4732	2.504613
6448.6256	2.480522
6448.778	2.485876
6448.9304	2.4726060000000003
6449.0828	2.441684
6449.2352	2.436089
6449.3876	2.452838
6449.54	2.470216
6449.6924	2.4763979999999997
6449.8448	2.487793
6449.9972	2.488989
6450.1496	2.494378
6450.302	2.499201
6450.4544	2.5333550000000002
6450.6068	2.558128
6450.7592	2.5726720000000003
6450.9116	2.562135
6451.064	2.527024
6451.2164	2.508735
6451.3688	2.52532
6451.5212	2.531845
6451.6736	2.533587
6451.826	2.542293
6451.9784	2.540572
6452.1308	2.537596
6452.2832	2.574333
6452.4356	2.604188
6452.588	2.621081
6452.7404	2.613536
6452.8928	2.587964
6453.0452	2.5583590000000003
6453.1976	2.547936
6453.35	2.531001
6453.5024	2.515949
6453.6548	2.460819
6453.8072	2.4485419999999998
6453.9596	2.477034
6454.112	2.4856990000000003
6454.2644	2.4855099999999997
6454.4168	2.5005729999999997
6454.5692	2.528305
6454.7216	2.539222
6454.874	2.520443
6455.0264	2.530211
6455.1788	2.56228
6455.3312	2.5828610000000003
6455.4836	2.588194
6455.636	2.588345
6455.7884	2.589719
6455.9408	2.5949139999999997
6456.0932	2.5966839999999998
6456.2456	2.579009
6456.398	2.561678
6456.5504	2.534682
6456.7028	2.530129
6456.8552	2.535713
6457.0076	2.541681
6457.16	2.5263780000000002
6457.3124	2.504412
6457.4648	2.4850790000000003
6457.6172	2.496834
6457.7696	2.50665
6457.922	2.497064
6458.0744	2.483219
6458.2268	2.465283
6458.3792	2.4480820000000003
6458.5316	2.465639
6458.684	2.496936
6458.8364	2.5373930000000002
6458.9888	2.5712729999999997
6459.1412	2.5819799999999997
6459.2936	2.590328
6459.446	2.6011170000000003
6459.5984	2.6036569999999997
6459.7508	2.568582
6459.9032	2.527074
6460.0556	2.482789
6460.208	2.485412
6460.3604	2.501896
6460.5128	2.505553
6460.6652	2.4986990000000002
6460.8176	2.494268
6460.97	2.467999
6461.1224	2.45456
6461.2748	2.4807829999999997
6461.4272	2.498209
6461.5796	2.489144
6461.732	2.4684719999999998
6461.8844	2.4638850000000003
6462.0368	2.469349
6462.1892	2.4557379999999998
6462.3416	2.427777
6462.494	2.429678
6462.6464	2.419556
6462.7988	2.416005
6462.9512	2.4257940000000002
6463.1036	2.466129
6463.256	2.499243
6463.4084	2.50365
6463.5608	2.525991
6463.7132	2.521297
6463.8656	2.507625
6464.018	2.51532
6464.1704	2.526496
6464.3228	2.528841
6464.4752	2.531777
6464.6276	2.5539359999999998
6464.78	2.5944830000000003
6464.9324	2.602473
6465.0848	2.581049
6465.2372	2.5686940000000003
6465.3896	2.561575
6465.542	2.548166
6465.6944	2.544315
6465.8468	2.5378629999999998
6465.9992	2.532883
6466.1516	2.528844
6466.304	2.530271
6466.4564	2.5238899999999997
6466.6088	2.520842
6466.7612	2.51444
6466.9136	2.5128299999999997
6467.066	2.509201
6467.2184	2.513656
6467.3708	2.521446
6467.5232	2.524101
6467.6756	2.531525
6467.828	2.533446
6467.9804	2.518876
6468.1328	2.515906
6468.2852	2.5103459999999997
6468.4376	2.503868
6468.59	2.49303
6468.7424	2.4790210000000004
6468.8948	2.47314
6469.0472	2.453599
6469.1996	2.4505950000000003
6469.352	2.475665
6469.5044	2.494982
6469.6568	2.508995
6469.8092	2.516629
6469.9616	2.523641
6470.114	2.508911
6470.2664	2.4873950000000002
6470.4188	2.4678419999999996
6470.5712	2.482059
6470.7236	2.508921
6470.876	2.5445320000000002
6471.0284	2.552851
6471.1808	2.521015
6471.3332	2.496711
6471.4856	2.480497
6471.638	2.492696
6471.7904	2.521702
6471.9428	2.573841
6472.0952	2.590859
6472.2476	2.589697
6472.4	2.572635
6472.5524	2.539484
6472.7048	2.533744
6472.8572	2.536362
6473.0096	2.537033
6473.162	2.535607
6473.3144	2.524425
6473.4668	2.496111
6473.6192	2.473191
6473.7716	2.4672169999999998
6473.924	2.4684410000000003
6474.0764	2.4910959999999998
6474.2288	2.514923
6474.3812	2.5341310000000004
6474.5336	2.532496
6474.686	2.50246
6474.8384	2.504486
6474.9908	2.526015
6475.1432	2.534574
6475.2956	2.537902
6475.448	2.536086
6475.6004	2.537242
6475.7528	2.527954
6475.9052	2.5307799999999996
6476.0576	2.540097
6476.21	2.534181
6476.3624	2.545894
6476.5148	2.571139
6476.6672	2.610335
6476.8196	2.629112
6476.972	2.609235
6477.1244	2.5826160000000002
6477.2768	2.543848
6477.4292	2.52539
6477.5816	2.522762
6477.734	2.532788
6477.8864	2.5584309999999997
6478.0388	2.56888
6478.1912	2.576602
6478.3436	2.590359
6478.496	2.588355
6478.6484	2.5616689999999998
6478.8008	2.5423009999999997
6478.9532	2.5218380000000002
6479.1056	2.515034
6479.258	2.526825
6479.4104	2.539458
6479.5628	2.556178
6479.7152	2.573944
6479.8676	2.5863199999999997
6480.02	2.588552
6480.1724	2.581271
6480.3248	2.579843
6480.4772	2.583285
6480.6296	2.578912
6480.782	2.5628170000000003
6480.9344	2.557989
6481.0868	2.574398
6481.2392	2.586948
6481.3916	2.596424
6481.544	2.603541
6481.6964	2.598574
6481.8488	2.582696
6482.0012	2.575756
6482.1536	2.5608549999999997
6482.306	2.5480430000000003
6482.4584	2.533314
6482.6108	2.524803
6482.7632	2.5340909999999996
6482.9156	2.53077
6483.068	2.514351
6483.2204	2.515949
6483.3728	2.525317
6483.5252	2.527814
6483.6776	2.516193
6483.83	2.511672
6483.9824	2.5308189999999997
6484.1348	2.561296
6484.2872	2.572244
6484.4396	2.540851
6484.592	2.505084
6484.7444	2.526028
6484.8968	2.556058
6485.0492	2.555441
6485.2016	2.536632
6485.354	2.528363
6485.5064	2.528623
6485.6588	2.530474
6485.8112	2.554239
6485.9636	2.5802
6486.116	2.5766
6486.2684	2.542109
6486.4208	2.52622
6486.5732	2.539134
6486.7256	2.5668759999999997
6486.878	2.59959
6487.0304	2.607815
6487.1828	2.590861
6487.3352	2.555974
6487.4876	2.531313
6487.64	2.559221
6487.7924	2.594071
6487.9448	2.601962
6488.0972	2.6038040000000002
6488.2496	2.615183
6488.402	2.603914
6488.5544	2.5755339999999998
6488.7068	2.5478889999999996
6488.8592	2.516503
6489.0116	2.519219
6489.164	2.549202
6489.3164	2.554953
6489.4688	2.558111
6489.6212	2.565688
6489.7736	2.547015
6489.926	2.508131
6490.0784	2.520375
6490.2308	2.5337569999999996
6490.3832	2.550812
6490.5356	2.578296
6490.688	2.569564
6490.8404	2.555378
6490.9928	2.558111
6491.1452	2.5950539999999997
6491.2976	2.613934
6491.45	2.618189
6491.6024	2.61985
6491.7548	2.618474
6491.9072	2.602458
6492.0596	2.5697650000000003
6492.212	2.572305
6492.3644	2.58029
6492.5168	2.56612
6492.6692	2.542783
6492.8216	2.541529
6492.974	2.569204
6493.1264	2.5711839999999997
6493.2788	2.517873
6493.4312	2.476385
6493.5836	2.450682
6493.736	2.456428
6493.8884	2.4713779999999996
6494.0408	2.553438
6494.1932	2.587718
6494.3456	2.6158390000000002
6494.498	2.6304790000000002
6494.6504	2.632797
6494.8028	2.631868
6494.9552	2.6321000000000003
6495.1076	2.6152149999999996
6495.26	2.540381
6495.4124	2.467381
6495.5648	2.399623
6495.7172	2.3770149999999997
6495.8696	2.3806320000000003
6496.022	2.404678
6496.1744	2.498371
6496.3268	2.566462
6496.4792	2.608924
6496.6316	2.619878
6496.784	2.613095
6496.9364	2.604234
6497.0888	2.617582
6497.2412	2.62764
6497.3936	2.6196289999999998
6497.546	2.614376
6497.6984	2.613851
6497.8508	2.6024
6498.0032	2.595488
6498.1556	2.589119
6498.308	2.586685
6498.4604	2.583866
6498.6128	2.590787
6498.7652	2.601413
6498.9176	2.6051420000000003
6499.07	2.614255
6499.2224	2.6135669999999998
6499.3748	2.592352
6499.5272	2.579908
6499.6796	2.5721269999999996
6499.832	2.569706
6499.9844	2.5774559999999997
6500.1368	2.582596
6500.2892	2.588831
6500.4416	2.607564
6500.594	2.6116919999999997
6500.7464	2.599191
6500.8988	2.592854
6501.0512	2.59441
6501.2036	2.5937
6501.356	2.5842519999999998
6501.5084	2.582215
6501.6608	2.5907
6501.8132	2.590155
6501.9656	2.5886690000000003
6502.118	2.5918270000000003
6502.2704	2.5943609999999997
6502.4228	2.5925759999999998
6502.5752	2.581934
6502.7276	2.575838
6502.88	2.583555
6503.0324	2.586027
6503.1848	2.576588
6503.3372	2.5787310000000003
6503.4896	2.585719
6503.642	2.584278
6503.7944	2.5873369999999998
6503.9468	2.596931
6504.0992	2.6045890000000003
6504.2516	2.608585
6504.404	2.60559
6504.5564	2.6008199999999997
6504.7088	2.5977069999999998
6504.8612	2.5892020000000002
6505.0136	2.589211
6505.166	2.595281
6505.3184	2.602487
6505.4708	2.598868
6505.6232	2.592373
6505.7756	2.5864839999999996
6505.928	2.583379
6506.0804	2.594177
6506.2328	2.608176
6506.3852	2.613453
6506.5376	2.610576
6506.69	2.602162
6506.8424	2.593739
6506.9948	2.591895
6507.1472	2.5935140000000003
6507.2996	2.593662
6507.452	2.5991779999999998
6507.6044	2.598153
6507.7568	2.5924519999999998
6507.9092	2.580507
6508.0616	2.5729800000000003
6508.214	2.570887
6508.3664	2.563617
6508.5188	2.557369
6508.6712	2.548395
6508.8236	2.546647
6508.976	2.55777
6509.1284	2.5698760000000003
6509.2808	2.578954
6509.4332	2.574398
6509.5856	2.560613
6509.738	2.551612
6509.8904	2.548398
6510.0428	2.556717
6510.1952	2.564198
6510.3476	2.575538
6510.5	2.58602
6510.6524	2.61154
6510.8048	2.6258019999999997
6510.9572	2.640345
6511.1096	2.6510380000000002
6511.262	2.6442829999999997
6511.4144	2.606179
6511.5668	2.513522
6511.7192	2.455258
6511.8716	2.425605
6512.024	2.4049229999999997
6512.1764	2.395913
6512.3288	2.392525
6512.4812	2.39552
6512.6336	2.3974200000000003
6512.786	2.399123
6512.9384	2.4089609999999997
6513.0908	2.416359
6513.2432	2.428597
6513.3956	2.433766
6513.548	2.4267540000000003
6513.7004	2.417177
6513.8528	2.393423
6514.0052	2.410068
6514.1576	2.4569330000000003
6514.31	2.491358
6514.4624	2.513919
6514.6148	2.517852
6514.7672	2.512108
6514.9196	2.50853
6515.072	2.5010839999999996
6515.2244	2.481435
6515.3768	2.44615
6515.5292	2.426596
6515.6816	2.418582
6515.834	2.418637
6515.9864	2.425861
6516.1388	2.430323
6516.2912	2.435422
6516.4436	2.433767
6516.596	2.4228400000000003
6516.7484	2.4185790000000003
6516.9008	2.432608
6517.0532	2.4527400000000004
6517.2056	2.476218
6517.358	2.5485700000000002
6517.5104	2.579949
6517.6628	2.5751380000000004
6517.8152	2.554529
6517.9676	2.5364590000000002
6518.12	2.540311
6518.2724	2.5688370000000003
6518.4248	2.583522
6518.5772	2.5523490000000004
6518.7296	2.53008
6518.882	2.519737
6519.0344	2.505878
6519.1868	2.503201
6519.3392	2.502678
6519.4916	2.504632
6519.644	2.543731
6519.7964	2.567438
6519.9488	2.5959470000000002
6520.1012	2.604731
6520.2536	2.576107
6520.406	2.549978
6520.5584	2.543905
6520.7108	2.551956
6520.8632	2.545513
6521.0156	2.527119
6521.168	2.479575
6521.3204	2.435231
6521.4728	2.406214
6521.6252	2.404893
6521.7776	2.397304
6521.93	2.3942639999999997
6522.0824	2.4126830000000004
6522.2348	2.460011
6522.3872	2.54427
6522.5396	2.571457
6522.692	2.578272
6522.8444	2.5787299999999997
6522.9968	2.5734640000000004
6523.1492	2.581893
6523.3016	2.5920769999999997
6523.454	2.6002229999999997
6523.6064	2.59512
6523.7588	2.584979
6523.9112	2.574606
6524.0636	2.563964
6524.216	2.56459
6524.3684	2.566666
6524.5208	2.570053
6524.6732	2.573982
6524.8256	2.5792770000000003
6524.978	2.589607
6525.1304	2.5989389999999997
6525.2828	2.6069489999999997
6525.4352	2.605257
6525.5876	2.597778
6525.74	2.5983169999999998
6525.8924	2.597623
6526.0448	2.58739
6526.1972	2.587602
6526.3496	2.588849
6526.502	2.586262
6526.6544	2.579851
6526.8068	2.5782450000000003
6526.9592	2.574339
6527.1116	2.5732030000000004
6527.264	2.580919
6527.4164	2.5892370000000002
6527.5688	2.598074
6527.7212	2.595294
6527.8736	2.5911429999999998
6528.026	2.601831
6528.1784	2.6207320000000003
6528.3308	2.630032
6528.4832	2.62508
6528.6356	2.615806
6528.788	2.6054090000000003
6528.9404	2.6012210000000002
6529.0928	2.596039
6529.2452	2.595427
6529.3976	2.594462
6529.55	2.5858429999999997
6529.7024	2.582518
6529.8548	2.574915
6530.0072	2.577663
6530.1596	2.585353
6530.312	2.588312
6530.4644	2.59205
6530.6168	2.598196
6530.7692	2.605366
6530.9216	2.6075209999999998
6531.074	2.601533
6531.2264	2.595975
6531.3788	2.596066
6531.5312	2.5993079999999997
6531.6836	2.589608
6531.836	2.587566
6531.9884	2.600521
6532.1408	2.613547
6532.2932	2.608644
6532.4456	2.592877
6532.598	2.585602
6532.7504	2.582679
6532.9028	2.58691
6533.0552	2.582812
6533.2076	2.579809
6533.36	2.571493
6533.5124	2.560721
6533.6648	2.551521
6533.8172	2.560803
6533.9696	2.582215
6534.122	2.592028
6534.2744	2.591372
6534.4268	2.588512
6534.5792	2.591173
6534.7316	2.5908249999999997
6534.884	2.576673
6535.0364	2.567583
6535.1888	2.563807
6535.3412	2.563257
6535.4936	2.569605
6535.646	2.587273
6535.7984	2.595915
6535.9508	2.596331
6536.1032	2.6038219999999996
6536.2556	2.620101
6536.408	2.622164
6536.5604	2.6343319999999997
6536.7128	2.6469780000000003
6536.8652	2.655577
6537.0176	2.6579599999999997
6537.17	2.658912
6537.3224	2.649289
6537.4748	2.631957
6537.6272	2.614321
6537.7796	2.592267
6537.932	2.5609960000000003
6538.0844	2.52534
6538.2368	
6538.3892	
6538.5416	
6538.694	
6538.8464	
6538.9988	
6539.1512	
6539.3036	
6539.456	
6539.6084	
6539.7608	
6539.9132	
6540.0656	
6540.218	
6540.3704	
6540.5228	
6540.6752	
6540.8276	
6540.98	
6541.1324	
6541.2848	
6541.4372	
6541.5896	
6541.742	
6541.8944	
6542.0468	
6542.1992	
6542.3516	
6542.504	
6542.6564	
6542.8088	
6542.9612	
6543.1136	
6543.266	
6543.4184	
6543.5708	
6543.7232	
6543.8756	
6544.028	
6544.1804	
6544.3328	
6544.4852	
6544.6376	
6544.79	
6544.9424	
6545.0948	
6545.2472	
6545.3996	
6545.552	
6545.7044	
6545.8568	
6546.0092	
6546.1616	
6546.314	
6546.4664	
6546.6188	
6546.7712	
6546.9236	
6547.076	
6547.2284	
6547.3808	
6547.5332	
6547.6856	
6547.838	
6547.9904	
6548.1428	
6548.2952	
6548.4476	
6548.6	
6548.7524	
6548.9048	
6549.0572	
6549.2096	
6549.362	
6549.5144	
